CustomerID,TotalQuantity,TotalSpending,Country,TransactionCount
16511,417,950.26,United Kingdom,169
16513,407,874.59,United Kingdom,35
16515,833,1627.13,United Kingdom,113
16516,58,101.70,United Kingdom,6
16517,96,162.70,United Kingdom,17
16518,327,484.32,United Kingdom,40
16519,54,215.08,United Kingdom,13
16520,558,1046.57,United Kingdom,156
16523,4265,9418.47,United Kingdom,290
16525,7397,13027.45,United Kingdom,183
16526,106,290.36,United Kingdom,15
16527,106,228.06,United Kingdom,14
16528,171,244.41,United Kingdom,17
16529,198,455.25,United Kingdom,30
16531,915,1244.59,United Kingdom,77
16532,2016,6748.80,United Kingdom,4
16533,612,1095.56,United Kingdom,177
16535,356,593.75,United Kingdom,31
16536,251,548.97,United Kingdom,55
16539,477,1388.81,United Kingdom,45
16542,46,119.62,United Kingdom,5
16545,78,339.30,United Kingdom,3
16546,549,787.15,United Kingdom,25
16549,2365,4154.64,United Kingdom,981
16550,1540,2298.97,United Kingdom,251
16551,970,922.12,United Kingdom,32
16552,219,379.73,United Kingdom,17
16553,4600,5719.82,United Kingdom,84
16554,402,837.10,United Kingdom,52
16555,175,285.89,United Kingdom,17
16556,1890,3313.79,United Kingdom,207
16557,111,281.85,United Kingdom,11
16558,5377,8338.49,United Kingdom,460
16560,504,841.41,United Kingdom,57
16561,244,511.12,United Kingdom,31
16563,486,1077.74,United Kingdom,19
16565,46,173.70,United Kingdom,3
16566,362,614.66,United Kingdom,18
16567,996,865.60,United Kingdom,35
16569,93,124.20,United Kingdom,5
16570,2112,3738.40,United Kingdom,126
16571,1239,1421.69,United Kingdom,87
16572,532,1009.60,United Kingdom,57
16573,360,663.61,United Kingdom,42
16574,416,451.44,United Kingdom,28
16581,134,105.84,United Kingdom,9
16582,164,313.62,United Kingdom,6
16583,111,233.45,United Kingdom,14
16584,646,936.08,United Kingdom,28
16586,95,463.95,United Kingdom,8
16587,71,225.15,United Kingdom,13
16589,368,459.24,United Kingdom,33
16591,41,213.50,United Kingdom,10
16592,2927,4113.68,United Kingdom,216
16593,116,330.03,United Kingdom,27
16594,64,181.09,United Kingdom,53
16595,335,360.16,United Kingdom,85
16596,97,250.15,United Kingdom,12
16597,184,90.04,United Kingdom,7
16598,73,145.05,United Kingdom,10
16600,1145,813.52,United Kingdom,62
16601,134,244.80,United Kingdom,31
16602,336,528.08,United Kingdom,29
16603,480,482.47,United Kingdom,34
16607,2859,3347.71,United Kingdom,172
16609,2420,5493.46,United Kingdom,276
16610,66,75.66,United Kingdom,6
16611,47,129.49,United Kingdom,10
16612,506,1187.66,United Kingdom,66
16613,293,618.59,United Kingdom,30
16614,223,506.19,United Kingdom,26
16616,370,500.42,United Kingdom,33
16617,91,151.85,United Kingdom,5
16618,1363,2647.59,United Kingdom,96
16619,133,226.21,United Kingdom,14
16620,88,178.96,United Kingdom,9
16621,302,813.48,United Kingdom,29
16623,39,129.45,United Kingdom,5
16624,488,810.57,United Kingdom,48
16625,164,333.08,United Kingdom,23
16626,2690,4413.10,United Kingdom,179
16627,162,322.80,United Kingdom,20
16628,1205,2188.05,United Kingdom,117
16629,493,417.73,United Kingdom,64
16633,1138,2883.10,United Kingdom,152
16634,82,217.90,United Kingdom,9
16637,927,1154.47,United Kingdom,69
16638,1255,1680.72,United Kingdom,94
16639,510,1257.51,United Kingdom,50
16641,256,231.10,United Kingdom,12
16642,479,688.33,United Kingdom,34
16643,269,487.51,United Kingdom,27
16644,826,833.78,United Kingdom,62
16647,146,214.06,United Kingdom,14
16648,281,290.66,United Kingdom,19
16650,372,518.42,United Kingdom,24
16652,3283,6773.97,United Kingdom,118
16653,733,1212.66,United Kingdom,69
16654,282,601.27,United Kingdom,29
16655,2367,3794.52,United Kingdom,261
16656,8894,8625.80,United Kingdom,73
16657,1229,933.62,United Kingdom,208
16658,40,123.24,United Kingdom,8
16659,72,39.12,United Kingdom,2
16660,571,1267.65,United Kingdom,16
16665,59,135.40,United Kingdom,9
16666,233,118.98,United Kingdom,32
16667,237,570.13,United Kingdom,53
16668,318,306.72,United Kingdom,20
16669,888,1374.87,United Kingdom,160
16670,2556,4095.90,United Kingdom,252
16671,875,1692.27,United Kingdom,6
16672,2832,8134.94,United Kingdom,114
16674,188,319.61,United Kingdom,98
16676,636,1592.12,United Kingdom,89
16678,2397,3109.99,United Kingdom,163
16679,29,129.75,United Kingdom,3
16680,94,183.70,United Kingdom,10
16681,1407,1770.34,United Kingdom,44
16682,1040,1028.00,United Kingdom,30
16684,50255,66653.56,United Kingdom,277
16685,396,324.24,United Kingdom,62
16686,2030,3062.83,United Kingdom,585
16688,804,1260.86,United Kingdom,62
16689,330,422.60,United Kingdom,13
16690,138,225.58,United Kingdom,12
16692,152,1276.00,United Kingdom,3
16693,204,482.01,United Kingdom,60
16696,146,657.90,United Kingdom,10
16697,27,112.75,United Kingdom,21
16698,840,1998.00,United Kingdom,5
16700,4024,5076.55,United Kingdom,308
16701,6393,5398.30,United Kingdom,144
16705,5476,14034.99,United Kingdom,270
16706,249,531.35,United Kingdom,123
16708,285,656.63,United Kingdom,27
16709,851,3029.87,United Kingdom,79
16710,1836,2483.04,United Kingdom,402
16711,833,1651.03,United Kingdom,22
16712,1749,3645.43,United Kingdom,447
16713,4276,6923.13,United Kingdom,624
16714,610,1161.53,United Kingdom,93
16715,642,301.72,United Kingdom,19
16716,120,901.20,United Kingdom,2
16717,1866,3858.38,United Kingdom,199
16718,413,623.75,United Kingdom,45
16719,1204,1790.42,United Kingdom,201
16720,182,155.24,United Kingdom,27
16721,172,292.47,United Kingdom,37
16722,5001,4730.81,United Kingdom,225
16723,399,589.15,United Kingdom,43
16725,294,781.02,United Kingdom,151
16726,977,1382.02,United Kingdom,185
16727,177,272.82,United Kingdom,46
16728,677,1054.67,United Kingdom,269
16729,5783,7239.92,United Kingdom,660
16730,994,743.11,United Kingdom,82
16732,317,603.75,United Kingdom,28
16734,346,650.51,United Kingdom,53
16735,1573,2300.56,United Kingdom,125
16737,288,417.60,United Kingdom,1
16738,3,3.75,United Kingdom,1
16739,172,323.00,United Kingdom,13
16742,1,464.90,United Kingdom,1
16743,2047,2238.09,United Kingdom,191
16744,805,1304.76,United Kingdom,242
16745,6735,7194.30,United Kingdom,357
16746,4665,6697.66,United Kingdom,449
16747,583,836.06,United Kingdom,42
16748,880,1515.90,United Kingdom,69
16750,214,623.93,United Kingdom,95
16751,1031,1764.72,United Kingdom,25
16752,54,207.50,United Kingdom,9
16753,189,223.92,United Kingdom,34
16754,4280,2002.40,United Kingdom,2
16755,1064,1496.83,United Kingdom,170
16756,106,239.40,United Kingdom,13
16757,81,106.83,United Kingdom,7
16758,203,369.34,United Kingdom,22
16759,609,789.79,United Kingdom,42
16761,341,316.62,United Kingdom,13
16762,618,1501.38,United Kingdom,89
16763,319,611.85,United Kingdom,23
16764,1259,2799.25,United Kingdom,706
16765,4,34.00,United Kingdom,1
16766,536,1145.60,United Kingdom,34
16767,4435,5580.60,United Kingdom,222
16768,196,478.09,United Kingdom,54
16769,83,380.39,United Kingdom,40
16770,464,770.10,United Kingdom,145
16771,1489,2246.81,United Kingdom,255
16773,171,171.59,United Kingdom,26
16774,322,661.52,United Kingdom,48
16775,440,1695.66,United Kingdom,158
16776,262,388.28,United Kingdom,76
16777,64,226.35,United Kingdom,50
16778,194,245.94,United Kingdom,16
16779,5325,10629.72,United Kingdom,333
16780,271,425.19,United Kingdom,60
16781,113,311.25,United Kingdom,17
16782,712,2279.90,United Kingdom,190
16784,24,107.60,United Kingdom,3
16788,311,597.48,United Kingdom,155
16789,32,80.80,United Kingdom,5
16790,898,1545.62,United Kingdom,93
16791,763,1721.78,United Kingdom,320
16792,44,110.38,United Kingdom,12
16793,146,243.84,United Kingdom,16
16794,937,1222.71,United Kingdom,285
16795,239,414.88,United Kingdom,66
16796,186,305.62,United Kingdom,18
16800,540,1201.49,United Kingdom,164
16801,499,1619.73,United Kingdom,76
16803,245,332.30,United Kingdom,24
16804,246,536.99,United Kingdom,60
16805,539,460.59,United Kingdom,98
16806,378,801.49,United Kingdom,103
16807,778,1121.59,United Kingdom,67
16808,196,288.42,United Kingdom,23
16809,652,914.69,United Kingdom,149
16810,114,309.54,United Kingdom,15
16811,477,547.07,United Kingdom,28
16812,81,479.35,United Kingdom,15
16813,1525,1692.98,United Kingdom,449
16814,2769,6509.10,United Kingdom,324
16816,274,417.06,United Kingdom,28
16817,822,1604.75,United Kingdom,86
16818,2165,3349.57,United Kingdom,189
16820,307,497.61,United Kingdom,26
16823,136,358.38,United Kingdom,38
16824,236,460.64,United Kingdom,26
16825,566,775.18,United Kingdom,28
16826,158,341.70,United Kingdom,22
16828,59,128.50,United Kingdom,8
16829,99,197.22,United Kingdom,11
16830,264,325.91,United Kingdom,23
16832,33,199.15,United Kingdom,12
16833,440,1106.53,United Kingdom,47
16834,358,413.46,United Kingdom,24
16835,61,180.85,United Kingdom,10
16836,165,251.87,United Kingdom,11
16837,1563,3170.98,United Kingdom,165
16838,185,588.85,United Kingdom,25
16839,8975,16594.35,United Kingdom,266
16841,2250,1869.82,United Kingdom,116
16842,693,1264.19,United Kingdom,63
16843,10159,10196.57,United Kingdom,378
16846,135,214.32,United Kingdom,11
16847,78,193.44,United Kingdom,12
16848,182,281.42,United Kingdom,14
16849,33,124.57,United Kingdom,8
16850,249,332.41,United Kingdom,19
16851,271,342.45,United Kingdom,20
16852,56,144.91,United Kingdom,9
16855,164,328.40,United Kingdom,19
16856,12,35.40,United Kingdom,2
16858,91,375.69,United Kingdom,10
16859,827,747.81,United Kingdom,52
16861,140,173.76,United Kingdom,6
16863,409,502.80,United Kingdom,26
16866,60,207.74,United Kingdom,11
16869,585,825.42,United Kingdom,128
16871,1253,2812.34,United Kingdom,137
16872,600,680.02,United Kingdom,7
16873,3840,7123.62,United Kingdom,279
16875,1069,2095.53,United Kingdom,112
16877,463,853.72,United Kingdom,159
16878,12,13.30,United Kingdom,3
16880,753,1519.08,United Kingdom,178
16881,600,432.00,United Kingdom,1
16882,424,705.12,United Kingdom,39
16883,104,276.73,United Kingdom,38
16884,320,429.84,United Kingdom,26
16885,184,471.51,United Kingdom,101
16887,157,194.88,United Kingdom,37
16889,925,1578.67,United Kingdom,135
16891,283,809.70,United Kingdom,203
16892,239,525.54,United Kingdom,99
16893,62,145.93,United Kingdom,45
16895,102,219.14,United Kingdom,69
16897,73,289.78,United Kingdom,37
16898,419,508.81,United Kingdom,162
16899,522,1281.56,United Kingdom,125
16900,833,887.11,United Kingdom,79
16902,629,1706.88,United Kingdom,44
16903,262,373.24,United Kingdom,60
16904,2034,3754.27,United Kingdom,710
16905,1408,3102.43,United Kingdom,208
16906,281,579.77,United Kingdom,93
16907,298,981.65,United Kingdom,151
16909,436,379.14,United Kingdom,18
16910,886,1510.06,United Kingdom,547
16912,1029,2575.38,United Kingdom,101
16913,82,113.44,United Kingdom,8
16914,121,208.46,United Kingdom,38
16915,132,621.68,United Kingdom,57
16916,440,576.26,United Kingdom,143
16917,232,391.52,United Kingdom,9
16918,721,1068.82,United Kingdom,128
16919,1413,2596.45,United Kingdom,327
16921,171,169.79,United Kingdom,60
16923,3417,7247.61,United Kingdom,672
16924,493,846.75,United Kingdom,83
16926,35,230.25,United Kingdom,14
16927,993,543.05,United Kingdom,6
16928,2114,2847.60,United Kingdom,209
16929,929,1295.39,United Kingdom,77
16930,341,380.55,United Kingdom,54
16931,3158,4604.22,United Kingdom,898
16932,87,161.94,United Kingdom,53
16933,288,563.23,United Kingdom,44
16934,399,950.93,United Kingdom,62
16936,173,262.68,United Kingdom,57
16938,2540,2736.38,United Kingdom,241
16940,2169,3049.88,United Kingdom,305
16942,811,1920.59,United Kingdom,281
16943,145,816.73,United Kingdom,33
16945,2725,4345.50,United Kingdom,249
16947,312,406.48,United Kingdom,21
16948,1614,435.02,United Kingdom,19
16949,791,1286.27,United Kingdom,60
16950,644,1178.56,United Kingdom,42
16951,1318,1277.75,United Kingdom,86
16952,92,167.61,United Kingdom,16
16953,10,20.80,United Kingdom,1
16954,1054,2085.08,United Kingdom,54
16955,266,518.67,United Kingdom,25
16956,114,308.74,United Kingdom,16
16957,172,416.64,United Kingdom,16
16959,49,117.35,United Kingdom,7
16960,304,507.05,United Kingdom,101
16961,125,234.17,United Kingdom,14
16963,35,110.55,United Kingdom,7
16965,291,201.19,United Kingdom,26
16966,1981,2154.97,United Kingdom,28
16967,333,319.02,United Kingdom,21
16968,326,439.43,United Kingdom,31
16969,816,650.41,United Kingdom,42
16971,72,357.21,United Kingdom,41
16976,88,251.52,United Kingdom,2
16978,166,344.33,United Kingdom,39
16979,865,1852.00,United Kingdom,89
16980,788,1078.96,United Kingdom,87
16982,182,384.06,United Kingdom,22
16983,1379,1931.25,United Kingdom,148
16984,2423,4481.35,United Kingdom,407
16985,1832,5464.12,United Kingdom,120
16986,1040,1873.20,United Kingdom,3
16987,402,1625.05,United Kingdom,129
16988,43,126.12,United Kingdom,7
16989,1233,1133.25,United Kingdom,12
16990,100,179.00,United Kingdom,1
16992,860,1614.31,United Kingdom,93
16996,544,1456.96,United Kingdom,37
16997,360,702.00,United Kingdom,12
16998,76,295.00,United Kingdom,4
16999,294,484.82,United Kingdom,23
17001,2164,3989.57,United Kingdom,169
17002,679,1493.73,United Kingdom,49
17004,819,1412.94,United Kingdom,44
17006,272,781.78,United Kingdom,44
17007,597,889.93,United Kingdom,52
17010,118,195.36,United Kingdom,11
17011,186,270.90,United Kingdom,15
17014,245,586.33,United Kingdom,74
17015,1981,1842.56,United Kingdom,217
17017,6673,8694.26,United Kingdom,252
17018,176,920.10,United Kingdom,16
17019,827,1272.61,United Kingdom,234
17022,108,71.00,United Kingdom,7
17024,69,95.85,United Kingdom,3
17025,235,357.77,United Kingdom,9
17026,97,154.83,United Kingdom,4
17027,421,890.29,United Kingdom,153
17029,400,716.00,United Kingdom,2
17030,146,146.87,United Kingdom,11
17031,235,380.35,United Kingdom,22
17033,750,1030.14,United Kingdom,28
17034,410,745.52,United Kingdom,30
17035,229,433.53,United Kingdom,28
17037,656,1267.32,United Kingdom,75
17038,28,112.40,United Kingdom,22
17040,181,449.73,United Kingdom,15
17041,951,1081.57,United Kingdom,70
17042,994,1044.38,United Kingdom,98
17043,998,1735.18,United Kingdom,102
17044,504,948.48,United Kingdom,6
17045,106,339.44,United Kingdom,22
17046,510,642.02,United Kingdom,22
17047,533,1100.90,United Kingdom,65
17048,485,925.35,United Kingdom,43
17049,2676,5659.98,United Kingdom,318
17050,1614,3228.84,United Kingdom,316
17051,184,247.14,United Kingdom,43
17052,261,413.75,United Kingdom,92
17053,122,498.48,United Kingdom,13
17054,804,1356.33,United Kingdom,83
17058,592,1179.89,United Kingdom,62
17059,1855,3095.04,United Kingdom,516
17060,216,234.24,United Kingdom,5
17061,1526,5232.23,United Kingdom,99
17062,430,538.37,United Kingdom,70
17063,770,1461.14,United Kingdom,78
17064,318,859.35,United Kingdom,62
17068,2164,4552.14,United Kingdom,296
17069,1506,2709.70,United Kingdom,143
17070,133,312.14,United Kingdom,64
17071,1197,2429.03,United Kingdom,140
17073,759,1446.09,United Kingdom,174
17075,292,834.12,United Kingdom,77
17076,295,841.08,United Kingdom,25
17078,788,378.20,United Kingdom,28
17079,24,118.80,United Kingdom,2
17080,166,287.62,United Kingdom,8
17081,78,290.16,United Kingdom,64
17082,1049,2003.85,United Kingdom,81
17083,772,1405.78,United Kingdom,52
17084,1816,2949.75,United Kingdom,162
17085,786,1566.65,United Kingdom,187
17086,1859,2050.08,United Kingdom,96
17088,868,1991.01,United Kingdom,115
17090,921,2043.95,United Kingdom,63
17091,1746,3827.76,United Kingdom,195
17092,1131,1777.78,United Kingdom,125
17094,152,302.00,United Kingdom,14
17095,618,1324.16,United Kingdom,74
17096,339,1022.13,United Kingdom,48
17097,459,954.42,Spain,211
17100,800,971.74,United Kingdom,65
17101,815,1621.73,United Kingdom,42
17102,2,25.50,United Kingdom,1
17105,693,665.78,United Kingdom,90
17107,4837,10815.43,United Kingdom,418
17109,589,885.04,United Kingdom,117
17110,50,163.30,United Kingdom,12
17111,302,248.61,United Kingdom,30
17114,219,808.62,United Kingdom,127
17115,372,837.50,United Kingdom,39
17117,68,116.20,United Kingdom,9
17118,154,157.02,United Kingdom,10
17119,334,606.91,United Kingdom,35
17120,120,307.46,United Kingdom,18
17122,80,138.32,United Kingdom,7
17123,246,345.30,United Kingdom,9
17124,130,298.89,United Kingdom,32
17125,291,259.35,United Kingdom,40
17126,792,1004.75,United Kingdom,260
17128,76,157.09,United Kingdom,14
17131,983,2463.17,United Kingdom,134
17133,2730,4892.24,United Kingdom,27
17134,102,425.00,United Kingdom,24
17135,1224,1139.73,United Kingdom,52
17138,126,380.50,United Kingdom,24
17139,5182,10668.47,United Kingdom,478
17140,302,465.32,United Kingdom,20
17142,81,579.00,United Kingdom,15
17144,483,984.57,United Kingdom,48
17146,212,749.78,United Kingdom,35
17147,882,1714.59,United Kingdom,81
17148,82,124.88,United Kingdom,9
17152,517,1689.50,United Kingdom,14
17153,104,213.78,United Kingdom,14
17154,490,329.34,United Kingdom,23
17155,242,251.70,United Kingdom,20
17157,172,319.00,United Kingdom,13
17158,778,1266.97,United Kingdom,67
17159,1111,1538.88,United Kingdom,101
17160,2856,3518.03,United Kingdom,229
17162,1001,1715.46,United Kingdom,104
17163,66,293.10,United Kingdom,5
17164,1501,2467.35,United Kingdom,144
17165,100,158.68,United Kingdom,10
17166,78,206.34,United Kingdom,12
17169,526,835.78,United Kingdom,54
17171,185,224.91,United Kingdom,16
17172,480,317.76,United Kingdom,15
17173,1122,3766.60,United Kingdom,86
17174,41,59.90,United Kingdom,4
17175,866,1443.69,United Kingdom,63
17176,170,306.13,United Kingdom,15
17179,290,711.79,United Kingdom,80
17180,683,796.03,United Kingdom,128
17181,241,239.92,United Kingdom,23
17183,1296,3347.31,United Kingdom,73
17186,200,144.00,United Kingdom,2
17187,144,203.95,United Kingdom,10
17188,1328,2474.23,United Kingdom,84
17189,227,384.40,United Kingdom,61
17190,161,444.74,United Kingdom,19
17191,1167,2095.13,United Kingdom,237
17193,1254,1699.30,United Kingdom,32
17194,119,262.62,United Kingdom,29
17197,191,1013.01,United Kingdom,29
17198,357,692.22,United Kingdom,96
17201,268,342.63,United Kingdom,40
17203,2850,3563.85,United Kingdom,152
17204,646,1564.56,United Kingdom,57
17205,884,384.08,United Kingdom,13
17206,76,204.24,United Kingdom,7
17211,1323,2317.22,United Kingdom,211
17212,147,226.85,United Kingdom,4
17213,1176,2781.23,United Kingdom,157
17214,276,1069.12,United Kingdom,103
17217,24,113.50,United Kingdom,9
17218,958,1960.72,United Kingdom,274
17219,89,114.23,United Kingdom,25
17220,1905,3198.25,United Kingdom,472
17221,288,335.13,United Kingdom,63
17222,128,354.15,United Kingdom,28
17223,112,426.79,United Kingdom,49
17226,406,393.49,United Kingdom,21
17227,741,939.32,United Kingdom,47
17228,1532,1906.09,United Kingdom,208
17229,185,318.76,United Kingdom,47
17230,1651,3638.41,United Kingdom,69
17231,1742,3174.32,United Kingdom,541
17232,203,421.52,United Kingdom,36
17233,131,190.88,United Kingdom,25
17234,55,149.89,United Kingdom,14
17235,224,550.06,United Kingdom,29
17236,474,916.13,United Kingdom,105
17237,105,314.69,United Kingdom,19
17238,1822,3744.65,United Kingdom,566
17239,150,382.50,United Kingdom,15
17242,611,1135.04,United Kingdom,40
17243,3370,8676.85,United Kingdom,400
17244,616,954.90,United Kingdom,31
17245,75,171.45,United Kingdom,9
17247,106,282.19,United Kingdom,55
17248,213,318.65,United Kingdom,69
17250,168,384.52,United Kingdom,57
17251,110,283.28,United Kingdom,39
17252,193,353.86,United Kingdom,87
17253,43,178.26,United Kingdom,18
17254,252,272.44,United Kingdom,112
17255,232,298.41,United Kingdom,78
17256,141,240.00,United Kingdom,16
17259,410,603.37,United Kingdom,124
17262,367,1253.36,United Kingdom,12
17263,36,63.44,United Kingdom,23
17265,394,562.90,United Kingdom,127
17266,161,310.64,United Kingdom,80
17267,159,317.62,United Kingdom,38
17268,844,763.64,United Kingdom,6
17272,1778,2148.63,United Kingdom,114
17274,79,111.98,United Kingdom,27
17277,430,1065.35,United Kingdom,69
17278,179,246.04,United Kingdom,15
17279,48,187.83,United Kingdom,9
17282,1877,1703.41,United Kingdom,94
17284,1364,1652.58,United Kingdom,292
17286,118,153.92,United Kingdom,45
17287,559,1064.11,United Kingdom,124
17288,1203,1419.73,United Kingdom,142
17289,520,944.41,United Kingdom,111
17290,404,525.24,United Kingdom,102
17291,72,550.80,United Kingdom,1
17293,1140,1875.11,United Kingdom,135
17295,294,556.95,United Kingdom,69
17297,67,131.78,United Kingdom,51
17298,387,498.42,United Kingdom,30
17299,678,669.11,United Kingdom,57
17301,149,197.63,United Kingdom,66
17302,575,1135.63,United Kingdom,79
17303,144,250.04,United Kingdom,53
17306,11491,8631.31,United Kingdom,66
17309,41,82.75,United Kingdom,12
17311,1005,1384.85,United Kingdom,55
17312,372,644.30,United Kingdom,14
17313,1402,2328.84,United Kingdom,24
17314,1896,2527.92,United Kingdom,131
17315,3888,6292.26,United Kingdom,473
17317,1146,2600.34,United Kingdom,9
17320,634,1200.62,United Kingdom,73
17321,373,700.86,United Kingdom,107
17323,776,921.07,United Kingdom,200
17324,844,990.23,United Kingdom,50
17325,60,96.80,United Kingdom,6
17329,142,523.11,United Kingdom,33
17330,120,363.90,United Kingdom,6
17331,16,175.20,United Kingdom,1
17333,375,494.25,United Kingdom,28
17334,315,307.02,United Kingdom,11
17337,1269,2027.87,United Kingdom,543
17338,3128,6643.93,United Kingdom,753
17339,152,243.36,United Kingdom,9
17340,5967,12353.29,United Kingdom,407
17341,489,781.36,United Kingdom,183
17343,56,193.64,United Kingdom,17
17344,66,160.57,United Kingdom,32
17345,346,537.74,United Kingdom,87
17346,1657,2676.56,United Kingdom,500
17347,216,228.96,United Kingdom,1
17348,1401,1159.52,United Kingdom,215
17349,112,110.75,United Kingdom,9
17350,795,1286.07,United Kingdom,71
17351,113,587.15,United Kingdom,27
17353,1200,1740.00,United Kingdom,8
17354,1006,1393.06,United Kingdom,16
17356,166,178.22,United Kingdom,19
17357,153,388.14,United Kingdom,45
17358,202,365.85,United Kingdom,59
17359,161,127.86,United Kingdom,15
17360,335,585.79,United Kingdom,132
17361,157,488.20,United Kingdom,29
17362,191,312.23,United Kingdom,35
17364,2701,4481.18,United Kingdom,411
17365,4777,4801.56,United Kingdom,468
17367,150,168.40,United Kingdom,34
17368,1391,1912.67,United Kingdom,111
17370,540,446.18,United Kingdom,33
17371,152,423.89,United Kingdom,87
17372,749,1342.68,United Kingdom,253
17373,408,646.92,United Kingdom,57
17374,85,495.77,United Kingdom,28
17375,367,400.10,United Kingdom,69
17376,86,203.20,United Kingdom,24
17377,2076,4100.92,United Kingdom,418
17379,663,404.66,United Kingdom,83
17381,25649,20275.61,United Kingdom,109
17382,25,65.40,United Kingdom,2
17383,150,199.29,United Kingdom,51
17384,88,336.40,United Kingdom,15
17385,201,261.11,United Kingdom,47
17386,1902,2686.42,United Kingdom,28
17387,542,784.11,United Kingdom,78
17388,1068,1259.56,United Kingdom,15
17389,7612,31833.68,United Kingdom,213
17391,480,508.80,United Kingdom,3
17392,320,457.91,United Kingdom,62
17394,241,203.87,United Kingdom,4
17396,2005,7330.80,United Kingdom,27
17397,254,696.41,United Kingdom,92
17398,310,653.38,United Kingdom,38
17400,1097,2129.96,United Kingdom,213
17402,701,2633.85,United Kingdom,59
17403,117,281.62,United Kingdom,33
17404,32748,31906.82,Sweden,198
17405,726,1031.41,United Kingdom,82
17406,787,2200.42,United Kingdom,113
17408,3,32.65,United Kingdom,2
17409,105,771.85,United Kingdom,13
17410,616,1214.72,United Kingdom,64
17411,306,778.94,United Kingdom,41
17412,738,1258.06,United Kingdom,66
17414,2100,778.00,United Kingdom,6
17415,114,507.84,United Kingdom,14
17416,4302,6893.42,United Kingdom,269
17418,289,463.46,United Kingdom,30
17419,1876,4226.57,United Kingdom,206
17420,265,598.83,United Kingdom,30
17422,2253,1979.37,United Kingdom,117
17423,459,698.41,United Kingdom,26
17425,407,759.17,United Kingdom,43
17426,3094,5037.26,United Kingdom,271
17427,34,100.80,United Kingdom,2
17428,9474,17256.85,United Kingdom,328
17429,624,524.92,United Kingdom,39
17430,190,265.76,United Kingdom,14
17431,292,403.30,United Kingdom,43
17432,207,365.76,United Kingdom,48
17433,185,303.16,United Kingdom,54
17434,1693,2373.82,United Kingdom,134
17436,90,216.30,United Kingdom,9
17438,103,388.45,United Kingdom,17
17440,246,186.42,United Kingdom,5
17442,1496,2248.56,United Kingdom,135
17443,504,534.24,Canada,1
17444,2119,2940.04,Canada,135
17446,198,120.90,United Kingdom,9
17447,443,541.53,United Kingdom,36
17449,1122,2520.86,United Kingdom,277
17450,69993,194550.79,United Kingdom,337
17451,1203,1721.40,United Kingdom,100
17453,219,486.72,United Kingdom,19
17454,243,517.53,United Kingdom,61
17455,66,131.70,United Kingdom,8
17456,222,249.86,United Kingdom,17
17457,826,1737.70,United Kingdom,19
17458,170,316.50,United Kingdom,54
17459,537,657.30,United Kingdom,111
17460,236,622.43,United Kingdom,29
17461,799,757.46,United Kingdom,111
17462,227,675.69,United Kingdom,27
17463,1095,1896.41,United Kingdom,215
17464,220,289.96,United Kingdom,9
17466,306,763.28,United Kingdom,41
17468,116,137.00,United Kingdom,5
17469,787,1870.97,United Kingdom,88
17470,1675,1125.07,United Kingdom,78
17472,462,710.29,United Kingdom,181
17475,178,194.37,United Kingdom,14
17480,338,511.82,United Kingdom,29
17481,1061,1255.59,United Kingdom,82
17483,191,414.04,United Kingdom,21
17486,191,396.87,United Kingdom,24
17489,428,376.64,United Kingdom,29
17490,1134,2092.32,United Kingdom,76
17491,2013,3558.87,United Kingdom,109
17492,155,374.57,United Kingdom,12
17495,229,497.56,United Kingdom,27
17496,79,271.05,United Kingdom,10
17498,394,272.22,United Kingdom,17
17499,711,622.88,United Kingdom,40
17500,17,1138.00,United Kingdom,5
17501,160,288.60,United Kingdom,18
17502,376,689.10,United Kingdom,28
17503,486,558.96,United Kingdom,38
17504,1664,2997.03,United Kingdom,127
17505,556,1145.84,United Kingdom,52
17506,139,302.20,United Kingdom,14
17507,359,605.58,United Kingdom,88
17508,289,387.31,Greece,22
17509,3534,6115.14,United Kingdom,366
17510,214,308.48,United Kingdom,20
17511,64549,91062.38,United Kingdom,963
17512,2753,2924.99,United Kingdom,105
17513,254,513.20,United Kingdom,6
17514,135,208.65,United Kingdom,40
17515,243,639.02,United Kingdom,87
17516,416,768.08,United Kingdom,137
17517,102,153.94,United Kingdom,11
17519,1236,1844.02,United Kingdom,82
17520,365,546.81,United Kingdom,30
17521,519,723.21,United Kingdom,45
17522,1034,1070.71,United Kingdom,73
17523,872,652.74,United Kingdom,33
17524,90,145.00,United Kingdom,6
17525,82,422.70,United Kingdom,9
17526,310,1195.90,United Kingdom,19
17527,488,939.37,United Kingdom,47
17528,2138,3628.50,United Kingdom,253
17530,1526,2385.00,United Kingdom,394
17531,136,296.70,United Kingdom,14
17534,103,223.36,United Kingdom,9
17535,136,164.40,United Kingdom,13
17536,6,76.50,United Kingdom,3
17537,700,897.62,United Kingdom,75
17538,134,98.42,United Kingdom,9
17540,194,578.90,United Kingdom,25
17542,134,170.75,United Kingdom,25
17545,341,645.96,United Kingdom,145
17548,58,103.30,United Kingdom,5
17549,210,148.86,United Kingdom,6
17550,86,267.16,United Kingdom,42
17551,150,306.84,United Kingdom,43
17552,719,930.41,United Kingdom,49
17553,1048,1487.60,United Kingdom,2
17554,1763,1952.45,United Kingdom,88
17555,349,483.26,United Kingdom,106
17556,101,157.90,United Kingdom,6
17557,306,541.46,United Kingdom,34
